target_id,dataset,stem,status,lddt,n_matched_atoms,n_contacts,error
casp_fm__T1125-D5,casp_fm,T1125-D5,ok,0.5110285894531587,1191,30,
denovo_pdb__7ah0_A,denovo_pdb,7ah0_A,ok,0.6915362456811299,834,20,
denovo_pdb__7dgu_A,denovo_pdb,7dgu_A,ok,0.8933836196288822,756,19,
denovo_pdb__7dgw_A,denovo_pdb,7dgw_A,ok,0.7866125510474432,708,18,
denovo_pdb__7dgy_A,denovo_pdb,7dgy_A,ok,0.9031688284298218,766,19,
denovo_pdb__7dmf_A,denovo_pdb,7dmf_A,ok,0.47089361066650326,1478,37,
denovo_pdb__7f1h_A,denovo_pdb,7f1h_A,ok,0.2212472258770845,1490,0,
denovo_pdb__7f1i_A,denovo_pdb,7f1i_A,ok,0.23962563357737793,1498,0,
denovo_pdb__7f1j_A,denovo_pdb,7f1j_A,ok,0.21085222154514624,1486,0,
denovo_pdb__7f1k_A,denovo_pdb,7f1k_A,ok,0.2508631757789498,1512,0,
denovo_pdb__7f1l_A,denovo_pdb,7f1l_A,ok,0.22695621837933228,1527,0,
denovo_pdb__7hiy_A,denovo_pdb,7hiy_A,ok,0.8715102790487852,971,25,
denovo_pdb__7hiz_A,denovo_pdb,7hiz_A,ok,0.8735020960980329,971,25,
denovo_pdb__7hj0_A,denovo_pdb,7hj0_A,ok,0.8715862814351611,971,25,
denovo_pdb__7hj1_A,denovo_pdb,7hj1_A,ok,0.8793423957244104,971,25,
denovo_pdb__7hj2_A,denovo_pdb,7hj2_A,ok,0.8833824232324407,971,25,
denovo_pdb__7hj3_A,denovo_pdb,7hj3_A,ok,0.8797651030492795,971,25,
denovo_pdb__7hj4_A,denovo_pdb,7hj4_A,ok,0.8805272681771806,971,25,
denovo_pdb__7hj5_A,denovo_pdb,7hj5_A,ok,0.8731451955098944,971,25,
denovo_pdb__7hj6_A,denovo_pdb,7hj6_A,ok,0.8801820980894839,971,25,
denovo_pdb__7hj7_A,denovo_pdb,7hj7_A,ok,0.8698047685870782,971,25,
denovo_pdb__7hj8_A,denovo_pdb,7hj8_A,ok,0.8808274814466766,971,25,
denovo_pdb__7hj9_A,denovo_pdb,7hj9_A,ok,0.8822286383797808,971,25,
denovo_pdb__7hja_A,denovo_pdb,7hja_A,ok,0.8785604732690622,971,25,
denovo_pdb__7hjb_A,denovo_pdb,7hjb_A,ok,0.8692855948768068,971,25,
denovo_pdb__7hjc_A,denovo_pdb,7hjc_A,ok,0.8762020621472557,971,25,
denovo_pdb__7hjd_A,denovo_pdb,7hjd_A,ok,0.8813069331168748,971,25,
denovo_pdb__7hje_A,denovo_pdb,7hje_A,ok,0.8745420478910059,971,25,
denovo_pdb__7hjf_A,denovo_pdb,7hjf_A,ok,0.8752983946208538,971,25,
denovo_pdb__7hjg_A,denovo_pdb,7hjg_A,ok,0.8857910955606201,971,25,
denovo_pdb__7hjh_A,denovo_pdb,7hjh_A,ok,0.8787330593237237,971,25,
denovo_pdb__7hji_A,denovo_pdb,7hji_A,ok,0.8775903081440827,971,25,
denovo_pdb__7hjj_A,denovo_pdb,7hjj_A,ok,0.8825463613780353,971,25,
denovo_pdb__7hjk_A,denovo_pdb,7hjk_A,ok,0.8727489176092553,971,25,
denovo_pdb__7hjl_A,denovo_pdb,7hjl_A,ok,0.8688018528315034,971,25,
denovo_pdb__7hjm_A,denovo_pdb,7hjm_A,ok,0.8749244188290386,971,25,
denovo_pdb__7hjn_A,denovo_pdb,7hjn_A,ok,0.8933699310735408,971,25,
denovo_pdb__7hjo_A,denovo_pdb,7hjo_A,ok,0.873469328629188,971,25,
denovo_pdb__7hjp_A,denovo_pdb,7hjp_A,ok,0.8764108098385719,971,25,
denovo_pdb__7hjq_A,denovo_pdb,7hjq_A,ok,0.875129380452462,971,25,
denovo_pdb__7hjr_A,denovo_pdb,7hjr_A,ok,0.8800145020947471,971,25,
denovo_pdb__7hjs_A,denovo_pdb,7hjs_A,ok,0.8738174619040556,971,25,
denovo_pdb__7hjt_A,denovo_pdb,7hjt_A,ok,0.8810162917488104,971,25,
denovo_pdb__7hju_A,denovo_pdb,7hju_A,ok,0.8770679689057206,971,25,
denovo_pdb__7hjv_A,denovo_pdb,7hjv_A,ok,0.8764058317891702,971,25,
denovo_pdb__7hjw_A,denovo_pdb,7hjw_A,ok,0.8772731949481698,971,25,
denovo_pdb__7hjx_A,denovo_pdb,7hjx_A,ok,0.8735221508611545,971,25,
denovo_pdb__7hjy_A,denovo_pdb,7hjy_A,ok,0.8758102695416051,971,25,
denovo_pdb__7hjz_A,denovo_pdb,7hjz_A,ok,0.8794230905449698,971,25,
denovo_pdb__7hk0_A,denovo_pdb,7hk0_A,ok,0.8759860534660102,971,25,
denovo_pdb__7hk1_A,denovo_pdb,7hk1_A,ok,0.8771327923061552,971,25,
denovo_pdb__7hk2_A,denovo_pdb,7hk2_A,ok,0.8763776658519441,971,25,
denovo_pdb__7hk3_A,denovo_pdb,7hk3_A,ok,0.8750209046234595,971,25,
denovo_pdb__7hk4_A,denovo_pdb,7hk4_A,ok,0.8774705651869504,971,25,
denovo_pdb__7kuw_A,denovo_pdb,7kuw_A,ok,0.6900280526176125,507,12,
denovo_pdb__7mcc_A,denovo_pdb,7mcc_A,ok,0.7445308617720817,1447,38,
denovo_pdb__7osu_A,denovo_pdb,7osu_A,ok,0.7780403181860001,1441,36,
denovo_pdb__7osv_A,denovo_pdb,7osv_A,ok,0.7099653686468193,1353,34,
denovo_pdb__7ot7_A,denovo_pdb,7ot7_A,ok,0.7987633563738796,1415,36,
denovo_pdb__7p12_A,denovo_pdb,7p12_A,ok,0.7819853122050925,1252,36,
denovo_pdb__7qnl_AAA,denovo_pdb,7qnl_AAA,ok,0.91515375301896,1823,0,
denovo_pdb__7rmx_A,denovo_pdb,7rmx_A,ok,0.7865043763835701,1866,45,
denovo_pdb__7smj_A,denovo_pdb,7smj_A,ok,0.8395554573980006,1322,34,
denovo_pdb__7sq3_A,denovo_pdb,7sq3_A,ok,0.8228428715492248,1069,29,
denovo_pdb__7sq4_A,denovo_pdb,7sq4_A,ok,0.7667411874805032,389,9,
denovo_pdb__7sq5_A,denovo_pdb,7sq5_A,ok,0.8579606647297501,1069,28,
denovo_pdb__7tal_A,denovo_pdb,7tal_A,ok,0.458928498532266,1577,0,
denovo_pdb__7tjl_A,denovo_pdb,7tjl_A,ok,0.5824567114981587,732,17,
denovo_pdb__7udo_A,denovo_pdb,7udo_A,ok,0.8946561519159262,1365,34,
denovo_pdb__7uek_A,denovo_pdb,7uek_A,ok,0.8431448236338194,1832,45,
denovo_pdb__7ur7_A,denovo_pdb,7ur7_A,ok,0.8545672093594043,534,12,
denovo_pdb__7ur8_A,denovo_pdb,7ur8_A,ok,0.723924471387571,593,14,
denovo_pdb__7vql_A,denovo_pdb,7vql_A,ok,0.7815175097276265,908,0,
denovo_pdb__7vqv_A,denovo_pdb,7vqv_A,ok,0.8337622207758222,922,0,
denovo_pdb__7vty_A,denovo_pdb,7vty_A,ok,0.8174632670700086,715,18,
denovo_pdb__7vu4_A,denovo_pdb,7vu4_A,ok,0.7075972360735148,931,0,
denovo_pdb__8a3k_UNK,denovo_pdb,8a3k_UNK,ok,0.9309542343744933,823,25,
denovo_pdb__8ah9_A,denovo_pdb,8ah9_A,ok,0.8447333735155221,925,23,
denovo_pdb__8bcs_A,denovo_pdb,8bcs_A,ok,0.8926640102461932,326,9,
denovo_pdb__8bl3_A,denovo_pdb,8bl3_A,ok,0.7499396243183586,1137,28,
denovo_pdb__8bl5_A,denovo_pdb,8bl5_A,ok,0.5541672544016003,936,0,
denovo_pdb__8bl6_A,denovo_pdb,8bl6_A,ok,0.7690091428908856,1135,27,
denovo_pdb__8bl9_A,denovo_pdb,8bl9_A,ok,0.6940481355759169,921,0,
denovo_pdb__8bu0_A,denovo_pdb,8bu0_A,ok,0.9084374671057578,1148,0,
denovo_pdb__8ch0_A,denovo_pdb,8ch0_A,ok,0.9052766254507468,1148,0,
denovo_pdb__8chy_A,denovo_pdb,8chy_A,ok,0.9084788733708378,2296,0,
denovo_pdb__8cig_A,denovo_pdb,8cig_A,ok,0.9087100936963355,1148,0,
denovo_pdb__8ckr_A,denovo_pdb,8ckr_A,ok,0.9061119348596416,1148,0,
denovo_pdb__8cmq_A,denovo_pdb,8cmq_A,ok,0.9056953459813037,1148,0,
denovo_pdb__8cqq_A,denovo_pdb,8cqq_A,ok,0.9020582265485559,2296,0,
denovo_pdb__8cux_B,denovo_pdb,8cux_B,ok,0.31513801213021414,923,0,
denovo_pdb__8d03_A,denovo_pdb,8d03_A,ok,0.7826520502007012,538,13,
denovo_pdb__8d05_A,denovo_pdb,8d05_A,ok,0.7979979326478428,468,12,
denovo_pdb__8d9o_A,denovo_pdb,8d9o_A,ok,0.8309424908687245,1572,38,
denovo_pdb__8d9p_A,denovo_pdb,8d9p_A,ok,0.8408873239959463,1581,39,
denovo_pdb__8eov_A,denovo_pdb,8eov_A,ok,0.8893230132016627,1181,27,
denovo_pdb__8eoz_B,denovo_pdb,8eoz_B,ok,0.47507691817412767,1874,45,
denovo_pdb__8etq_A,denovo_pdb,8etq_A,ok,0.7046132747520666,1976,55,
denovo_pdb__8fjf_A,denovo_pdb,8fjf_A,ok,0.7895707372515937,978,25,
denovo_pdb__8fjg_A,denovo_pdb,8fjg_A,ok,0.8072605885105885,877,20,
denovo_pdb__8g9j_A,denovo_pdb,8g9j_A,ok,0.8780661330004039,1486,40,
denovo_pdb__8gl3_A,denovo_pdb,8gl3_A,ok,0.38613478062287687,1600,37,
denovo_pdb__8j1w_A,denovo_pdb,8j1w_A,ok,0.6554103039599503,1395,0,
denovo_pdb__8j1x_A,denovo_pdb,8j1x_A,ok,0.6817598496310248,1389,0,
denovo_pdb__8j98_A,denovo_pdb,8j98_A,ok,0.7680872589780893,1473,0,
denovo_pdb__8ju8_A,denovo_pdb,8ju8_A,ok,0.7033213794952575,1068,27,
denovo_pdb__8k7o_A,denovo_pdb,8k7o_A,ok,0.8190242998091828,1717,46,
denovo_pdb__8k7z_A,denovo_pdb,8k7z_A,ok,0.44983524797419716,1153,34,
denovo_pdb__8k8f_A,denovo_pdb,8k8f_A,ok,0.8634464959215985,1300,35,
denovo_pdb__8k8g_A,denovo_pdb,8k8g_A,ok,0.5576217122007587,1432,41,
denovo_pdb__8k8i_A,denovo_pdb,8k8i_A,ok,0.7167586108623076,1357,42,
denovo_pdb__8ka7_A,denovo_pdb,8ka7_A,ok,0.8447740440324449,827,23,
denovo_pdb__8kac_A,denovo_pdb,8kac_A,ok,0.8807796455197636,860,24,
denovo_pdb__8kc0_A,denovo_pdb,8kc0_A,ok,0.8139256365847367,849,23,
denovo_pdb__8kc1_A,denovo_pdb,8kc1_A,ok,0.8080123632905374,632,16,
denovo_pdb__8kc4_A,denovo_pdb,8kc4_A,ok,0.8238935571178845,1119,30,
denovo_pdb__8kc8_A,denovo_pdb,8kc8_A,ok,0.7662060501174351,1612,45,
denovo_pdb__8kcj_A,denovo_pdb,8kcj_A,ok,0.8666227575228377,1300,35,
denovo_pdb__8kck_A,denovo_pdb,8kck_A,ok,0.8499114628162787,1406,41,
denovo_pdb__8kdq_A,denovo_pdb,8kdq_A,ok,0.8269983812185174,1717,46,
denovo_pdb__8oys_A,denovo_pdb,8oys_A,ok,0.7831654515667416,1367,38,
denovo_pdb__8oyw_A,denovo_pdb,8oyw_A,ok,0.6009949562118893,1471,35,
denovo_pdb__8p4y_A,denovo_pdb,8p4y_A,ok,0.43271712954139885,1622,38,
denovo_pdb__8pf0_A,denovo_pdb,8pf0_A,ok,0.800862263907135,1223,0,
denovo_pdb__8q52_A,denovo_pdb,8q52_A,ok,0.4005994005994006,2405,0,
denovo_pdb__8qad_A,denovo_pdb,8qad_A,ok,0.4355518055098233,952,29,
denovo_pdb__8qaf_A,denovo_pdb,8qaf_A,ok,0.6324775013234516,367,11,
denovo_pdb__8qkd_A,denovo_pdb,8qkd_A,ok,0.8979663538190964,1924,56,
denovo_pdb__8qup_A,denovo_pdb,8qup_A,ok,0.7162564935293166,884,22,
denovo_pdb__8qzn_A,denovo_pdb,8qzn_A,ok,0.8409346778316009,2567,69,
denovo_pdb__8r8o_A,denovo_pdb,8r8o_A,ok,0.7355345458592266,2140,52,
denovo_pdb__8sjf_A,denovo_pdb,8sjf_A,ok,0.8397029109654818,818,0,
denovo_pdb__8tnm_A,denovo_pdb,8tnm_A,ok,0.8461593415213591,1065,27,
denovo_pdb__8vc8_A,denovo_pdb,8vc8_A,ok,0.8604756446349495,1500,39,
denovo_pdb__8vei_A,denovo_pdb,8vei_A,ok,0.8572492522902292,997,23,
denovo_pdb__8vez_A,denovo_pdb,8vez_A,ok,0.8423747320879226,897,23,
denovo_pdb__8w97_A,denovo_pdb,8w97_A,ok,0.8389743649471809,1053,27,
denovo_pdb__8xyr_A,denovo_pdb,8xyr_A,ok,0.3198770302694721,1330,0,
denovo_pdb__8xyu_A,denovo_pdb,8xyu_A,ok,0.26427811841170806,1361,0,
denovo_pdb__8xyw_A,denovo_pdb,8xyw_A,ok,0.8165141046217459,856,0,
denovo_pdb__8y33_A,denovo_pdb,8y33_A,ok,0.7699939029377431,1473,0,
denovo_pdb__9bk7_A,denovo_pdb,9bk7_A,ok,0.7352135237850441,739,20,
denovo_pdb__9cte_A,denovo_pdb,9cte_A,ok,0.7772284197985487,901,22,
denovo_pdb__9d01_A,denovo_pdb,9d01_A,ok,0.8203437821021315,2972,73,
denovo_pdb__9db8_A,denovo_pdb,9db8_A,ok,0.8032065845132371,818,0,
denovo_pdb__9db9_A,denovo_pdb,9db9_A,ok,0.8188923652624879,818,0,
denovo_pdb__9dba_A,denovo_pdb,9dba_A,ok,0.7949704623055661,818,0,
denovo_pdb__9dbb_A,denovo_pdb,9dbb_A,ok,0.8336914440572978,818,0,
denovo_pdb__9dbc_A,denovo_pdb,9dbc_A,ok,0.8356210148524302,832,0,
denovo_pdb__9dbd_A,denovo_pdb,9dbd_A,ok,0.4873809028628614,2471,65,
denovo_pdb__9dbu_A,denovo_pdb,9dbu_A,ok,0.8349967726319186,790,21,
denovo_pdb__9dbv_A,denovo_pdb,9dbv_A,ok,0.8360006414368184,798,21,
denovo_pdb__9dbw_A,denovo_pdb,9dbw_A,ok,0.8273189484126985,798,21,
denovo_pdb__9dcx_A,denovo_pdb,9dcx_A,ok,0.6022545852326482,1965,51,
denovo_pdb__9dd2_A,denovo_pdb,9dd2_A,ok,0.8676388325525783,1979,51,
denovo_pdb__9de4_A,denovo_pdb,9de4_A,ok,0.8350659858026849,790,21,
denovo_pdb__9dea_A,denovo_pdb,9dea_A,ok,0.6050459425690244,609,15,
denovo_pdb__9ded_A,denovo_pdb,9ded_A,ok,0.7794054774149575,954,22,
denovo_pdb__9dw2_A,denovo_pdb,9dw2_A,ok,0.8740916317479934,971,25,
denovo_pdb__9fw5_A,denovo_pdb,9fw5_A,ok,0.8933235667363392,1477,39,
denovo_pdb__9fw7_A,denovo_pdb,9fw7_A,ok,0.7544003510643791,1503,39,
denovo_pdb__9fwa_A,denovo_pdb,9fwa_A,ok,0.8380699151242089,1532,40,
denovo_pdb__9gvf_A,denovo_pdb,9gvf_A,ok,0.8806351510483399,1571,42,
denovo_pdb__9h10_A,denovo_pdb,9h10_A,ok,0.8672692807179722,1552,41,
denovo_pdb__9h3c_A,denovo_pdb,9h3c_A,ok,0.8160105714496932,1561,42,
denovo_pdb__9h4c_A,denovo_pdb,9h4c_A,ok,0.6569187082866974,828,21,
denovo_pdb__9hag_A,denovo_pdb,9hag_A,ok,0.6928703276419013,857,22,
denovo_pdb__9hnh_A,denovo_pdb,9hnh_A,ok,0.892385550313101,1259,30,
denovo_pdb__9jl8_A,denovo_pdb,9jl8_A,ok,0.3327941567569621,1340,0,
denovo_pdb__9jl9_A,denovo_pdb,9jl9_A,ok,0.47686734195007174,1320,0,
denovo_pdb__9jla_A,denovo_pdb,9jla_A,ok,0.6305469691413004,1346,0,
denovo_pdb__9jwo_A,denovo_pdb,9jwo_A,ok,0.5865369194149918,2035,0,
denovo_pdb__9jwq_A,denovo_pdb,9jwq_A,ok,0.5038772509202861,2077,0,
denovo_pdb__9jwt_A,denovo_pdb,9jwt_A,ok,0.5599790505709473,2128,0,
denovo_pdb__9kgz_A,denovo_pdb,9kgz_A,ok,0.8534315312398836,1003,25,
denovo_pdb__9lm8_A,denovo_pdb,9lm8_A,ok,0.8403941110944496,3017,76,
denovo_pdb__9lni_A,denovo_pdb,9lni_A,ok,0.8426826736044314,1724,42,
denovo_pdb__9lns_A,denovo_pdb,9lns_A,ok,0.8927247159567918,521,12,
denovo_pdb__9mrb_A,denovo_pdb,9mrb_A,ok,0.5105514989229888,1131,28,
denovo_pdb__9mxx_A,denovo_pdb,9mxx_A,ok,0.6723501353024813,1157,29,
denovo_pdb__9n0j_A,denovo_pdb,9n0j_A,ok,0.9084786611092643,960,25,
denovo_pdb__9qdp_A,denovo_pdb,9qdp_A,ok,0.8798564441086412,1518,41,
denovo_pdb__9qrf_A,denovo_pdb,9qrf_A,ok,0.3657107570459843,1630,0,
denovo_pdb__9quc_A,denovo_pdb,9quc_A,ok,0.7461714903272675,1320,34,
denovo_pdb__9qud_A,denovo_pdb,9qud_A,ok,0.7420620454586879,1311,34,
denovo_pdb__9qui_A,denovo_pdb,9qui_A,ok,0.6782345580707542,1311,34,
denovo_pdb__9qul_A,denovo_pdb,9qul_A,ok,0.7277689253848905,1304,33,
denovo_pdb__9quo_A,denovo_pdb,9quo_A,ok,0.7174835221701711,1313,34,
denovo_pdb__9r00_A,denovo_pdb,9r00_A,ok,0.7770677221819354,1083,25,
denovo_pdb__9r0z_A,denovo_pdb,9r0z_A,ok,0.8070338058887677,806,20,
denovo_pdb__9r17_A,denovo_pdb,9r17_A,ok,0.6884189967900375,822,21,
denovo_pdb__9r1j_A,denovo_pdb,9r1j_A,ok,0.5766267348333509,964,26,
denovo_pdb__9r1k_A,denovo_pdb,9r1k_A,ok,0.5921555582901354,859,25,
denovo_pdb__9r1l_A,denovo_pdb,9r1l_A,ok,0.5788421146713143,973,26,
denovo_pdb__9r1m_A,denovo_pdb,9r1m_A,ok,0.6051483924154988,821,25,
denovo_pdb__9r1n_A,denovo_pdb,9r1n_A,ok,0.8835822775000969,943,26,
denovo_pdb__9r2k_A,denovo_pdb,9r2k_A,ok,0.8556953884782081,1508,35,
denovo_pdb__9r7f_A,denovo_pdb,9r7f_A,ok,0.6559316451281654,1486,40,
denovo_pdb__9raa_A,denovo_pdb,9raa_A,ok,0.8770126707306498,1552,41,
denovo_pdb__9raq_A,denovo_pdb,9raq_A,ok,0.8541603113072076,1554,41,
denovo_pdb__9rar_A,denovo_pdb,9rar_A,ok,0.857899984257753,1555,41,
denovo_pdb__9rb0_A,denovo_pdb,9rb0_A,ok,0.8711182893167744,1554,41,
denovo_pdb__9rbe_A,denovo_pdb,9rbe_A,ok,0.8688090983545529,1555,41,
denovo_pdb__9szu_A,denovo_pdb,9szu_A,ok,0.7862100913176788,2482,64,
denovo_pdb__9tas_A,denovo_pdb,9tas_A,ok,0.8563428676345227,964,25,
denovo_pdb__9tau_A,denovo_pdb,9tau_A,ok,0.8456269260602503,923,24,
denovo_pdb__9ugr_A,denovo_pdb,9ugr_A,ok,0.36584247727289565,1566,0,
denovo_pdb__9v3a_A,denovo_pdb,9v3a_A,ok,0.8417162421145093,938,24,
denovo_pdb__9v4l_A,denovo_pdb,9v4l_A,ok,0.8353934399741476,565,13,
denovo_pdb__9vp8_A,denovo_pdb,9vp8_A,ok,0.3376179440489985,979,0,
denovo_pdb__9vvn_A,denovo_pdb,9vvn_A,ok,0.800085217293256,1308,33,
denovo_pdb__9x1w_A,denovo_pdb,9x1w_A,ok,0.8351705048984498,676,17,
denovo_pdb__9x1x_A,denovo_pdb,9x1x_A,ok,0.8308937894114952,691,18,
denovo_pdb__9xzo_A,denovo_pdb,9xzo_A,ok,0.753210789948095,939,0,
foldbench100__5sbj_A,foldbench100,5sbj_A,ok,0.6122718772167408,188,5,
foldbench100__7pv5_A,foldbench100,7pv5_A,ok,0.6051890650559959,617,0,
foldbench100__7qp5_A,foldbench100,7qp5_A,ok,0.2758719920946505,1936,0,
foldbench100__7qsj_A,foldbench100,7qsj_A,ok,0.4691196984512086,2688,0,
foldbench100__7t9r_A,foldbench100,7t9r_A,ok,0.32813989513822683,316,0,
foldbench100__7tjb_A,foldbench100,7tjb_A,ok,0.5985131707086045,1770,0,
foldbench100__7tlh_A,foldbench100,7tlh_A,ok,0.28185030105656356,939,0,
foldbench100__7uba_A,foldbench100,7uba_A,ok,0.2766219815064921,1492,0,
foldbench100__7uk8_A,foldbench100,7uk8_A,ok,0.21816631576803153,3137,0,
foldbench100__7ur2_A,foldbench100,7ur2_A,ok,0.3821653695102487,1277,0,
foldbench100__7ur7_A,foldbench100,7ur7_A,ok,0.8480132811541241,534,12,
foldbench100__7urp_A,foldbench100,7urp_A,ok,0.6285380153735264,1185,31,
foldbench100__7uvg_A,foldbench100,7uvg_A,ok,0.2636778853256901,1301,0,
foldbench100__7uww_A,foldbench100,7uww_A,ok,0.2646484000295152,4835,0,
foldbench100__7v3o_A,foldbench100,7v3o_A,ok,0.20950919150056796,2200,0,
foldbench100__7w15_A,foldbench100,7w15_A,ok,0.313107229002138,2354,0,
foldbench100__7wz5_A,foldbench100,7wz5_A,ok,0.3200762573222862,1256,0,
foldbench100__7wzm_A,foldbench100,7wzm_A,ok,0.24618452845055833,3469,0,
foldbench100__7x3h_A,foldbench100,7x3h_A,ok,0.27408818693080095,2196,0,
foldbench100__7x4p_A,foldbench100,7x4p_A,ok,0.2876153727427072,2514,0,
foldbench100__7x8l_A,foldbench100,7x8l_A,ok,0.2535938944378058,3932,0,
foldbench100__7xcd_A,foldbench100,7xcd_A,ok,0.35294916142358645,1438,0,
foldbench100__7xg9_A,foldbench100,7xg9_A,ok,0.4998770190342049,2181,0,
foldbench100__7xi5_A,foldbench100,7xi5_A,ok,0.43236426173122594,439,0,
foldbench100__7xjr_A,foldbench100,7xjr_A,ok,0.41993274520387336,2493,0,
foldbench100__7xlz_A,foldbench100,7xlz_A,ok,0.2861721673946309,1917,0,
foldbench100__7xp9_A,foldbench100,7xp9_A,ok,0.5646798065650644,613,15,
foldbench100__7xq4_A,foldbench100,7xq4_A,ok,0.3780458918949917,3676,0,
foldbench100__7xrx_A,foldbench100,7xrx_A,ok,0.36818952218802725,3003,0,
foldbench100__7xyr_A,foldbench100,7xyr_A,ok,0.2799158093915043,4383,0,
foldbench100__7xz3_A,foldbench100,7xz3_A,ok,0.2524621225553121,2198,0,
foldbench100__7y3h_A,foldbench100,7y3h_A,ok,0.3268227800383191,2988,0,
foldbench100__7y4h_A,foldbench100,7y4h_A,ok,0.31512004048034264,2546,0,
foldbench100__7y54_A,foldbench100,7y54_A,ok,0.3026977414064386,775,0,
foldbench100__7y5j_A,foldbench100,7y5j_A,ok,0.4345775632834893,753,0,
foldbench100__7y5m_A,foldbench100,7y5m_A,ok,0.2763008171000171,1237,0,
foldbench100__7y5r_A,foldbench100,7y5r_A,ok,0.7456961325536668,812,0,
foldbench100__7y8h_A,foldbench100,7y8h_A,ok,0.28789678110629935,732,0,
foldbench100__7y8i_A,foldbench100,7y8i_A,ok,0.6590370067470865,665,16,
foldbench100__7yd4_A,foldbench100,7yd4_A,ok,0.3266230906038595,1275,0,
foldbench100__7yhr_A,foldbench100,7yhr_A,ok,0.6501896100139797,471,0,
foldbench100__7ykm_A,foldbench100,7ykm_A,ok,0.831493897845412,635,0,
foldbench100__7ylr_A,foldbench100,7ylr_A,ok,0.3811718515502176,2467,0,
foldbench100__7yug_A,foldbench100,7yug_A,ok,0.510885362452619,953,0,
foldbench100__7yyg_A,foldbench100,7yyg_A,ok,0.3730910627898464,2067,0,
