target_id,dataset,stem,status,lddt,n_matched_atoms,n_contacts,error
casp_fm__T1120-D2,casp_fm,T1120-D2,ok,0.4190121506066854,820,55,
casp_fm__T1121-D1,casp_fm,T1121-D1,ok,0.3521225548250092,1538,98,
casp_fm__T1122-D1,casp_fm,T1122-D1,ok,0.354454599562555,1833,115,
casp_fm__T1123-D1,casp_fm,T1123-D1,ok,0.20437283785775595,1681,107,
casp_fm__T1125-D1,casp_fm,T1125-D1,ok,0.38592570583252206,1081,67,
casp_fm__T1125-D2,casp_fm,T1125-D2,ok,0.3509086271923497,1151,74,
casp_fm__T1125-D4,casp_fm,T1125-D4,ok,0.4808896311711932,1136,70,
casp_fm__T1125-D5,casp_fm,T1125-D5,ok,0.5268818283485792,1191,75,
denovo_pdb__7ah0_A,denovo_pdb,7ah0_A,ok,0.6917783486118064,834,52,
denovo_pdb__7dgu_A,denovo_pdb,7dgu_A,ok,0.8877356401043461,756,48,
denovo_pdb__7dgw_A,denovo_pdb,7dgw_A,ok,0.7767639346958166,708,47,
denovo_pdb__7dgy_A,denovo_pdb,7dgy_A,ok,0.9017938983930759,766,49,
denovo_pdb__7dmf_A,denovo_pdb,7dmf_A,ok,0.4869052359910245,1478,94,
denovo_pdb__7f1h_A,denovo_pdb,7f1h_A,ok,0.4843709295001797,1490,94,
denovo_pdb__7f1i_A,denovo_pdb,7f1i_A,ok,0.4795880223822839,1498,95,
denovo_pdb__7f1j_A,denovo_pdb,7f1j_A,ok,0.4887862971598135,1486,95,
denovo_pdb__7f1k_A,denovo_pdb,7f1k_A,ok,0.4782347773762674,1512,96,
denovo_pdb__7f1l_A,denovo_pdb,7f1l_A,ok,0.4586924961437256,1527,97,
denovo_pdb__7hiy_A,denovo_pdb,7hiy_A,ok,0.875913514210221,971,63,
denovo_pdb__7hiz_A,denovo_pdb,7hiz_A,ok,0.870035472428249,971,63,
denovo_pdb__7hj0_A,denovo_pdb,7hj0_A,ok,0.8847184426044943,971,63,
denovo_pdb__7hj1_A,denovo_pdb,7hj1_A,ok,0.8754598969830758,971,63,
denovo_pdb__7hj2_A,denovo_pdb,7hj2_A,ok,0.8768586340089655,971,63,
denovo_pdb__7hj3_A,denovo_pdb,7hj3_A,ok,0.8746190816727549,971,63,
denovo_pdb__7hj4_A,denovo_pdb,7hj4_A,ok,0.8739179676721787,971,63,
denovo_pdb__7hj5_A,denovo_pdb,7hj5_A,ok,0.8725649663756413,971,63,
denovo_pdb__7hj6_A,denovo_pdb,7hj6_A,ok,0.8852224856034938,971,63,
denovo_pdb__7hj7_A,denovo_pdb,7hj7_A,ok,0.8795695726119881,971,63,
denovo_pdb__7hj8_A,denovo_pdb,7hj8_A,ok,0.8886237392429343,971,63,
denovo_pdb__7hj9_A,denovo_pdb,7hj9_A,ok,0.8837607910542885,971,63,
denovo_pdb__7hja_A,denovo_pdb,7hja_A,ok,0.8796205598803939,971,63,
denovo_pdb__7hjb_A,denovo_pdb,7hjb_A,ok,0.8722850547811327,971,63,
denovo_pdb__7hjc_A,denovo_pdb,7hjc_A,ok,0.8738300785518687,971,63,
denovo_pdb__7hjd_A,denovo_pdb,7hjd_A,ok,0.8770695630886578,971,63,
denovo_pdb__7hje_A,denovo_pdb,7hje_A,ok,0.8703794322359653,971,63,
denovo_pdb__7hjf_A,denovo_pdb,7hjf_A,ok,0.8704323906958789,971,63,
denovo_pdb__7hjg_A,denovo_pdb,7hjg_A,ok,0.874254485924309,971,63,
denovo_pdb__7hjh_A,denovo_pdb,7hjh_A,ok,0.8729891489621725,971,63,
denovo_pdb__7hji_A,denovo_pdb,7hji_A,ok,0.8720201838862316,971,63,
denovo_pdb__7hjj_A,denovo_pdb,7hjj_A,ok,0.8711028519709604,971,63,
denovo_pdb__7hjk_A,denovo_pdb,7hjk_A,ok,0.8709970899658668,971,63,
denovo_pdb__7hjl_A,denovo_pdb,7hjl_A,ok,0.8662132433583216,971,63,
denovo_pdb__7hjm_A,denovo_pdb,7hjm_A,ok,0.8782017470507262,971,63,
denovo_pdb__7hjn_A,denovo_pdb,7hjn_A,ok,0.8847042469253393,971,63,
denovo_pdb__7hjo_A,denovo_pdb,7hjo_A,ok,0.8718871520177177,971,63,
denovo_pdb__7hjp_A,denovo_pdb,7hjp_A,ok,0.8688500896109151,971,63,
denovo_pdb__7hjq_A,denovo_pdb,7hjq_A,ok,0.8686073198799092,971,63,
denovo_pdb__7hjr_A,denovo_pdb,7hjr_A,ok,0.886493715758943,971,63,
denovo_pdb__7hjs_A,denovo_pdb,7hjs_A,ok,0.8675605698108585,971,63,
denovo_pdb__7hjt_A,denovo_pdb,7hjt_A,ok,0.8799486909448186,971,63,
denovo_pdb__7hju_A,denovo_pdb,7hju_A,ok,0.8712683328296694,971,63,
denovo_pdb__7hjv_A,denovo_pdb,7hjv_A,ok,0.8818827851554457,971,63,
denovo_pdb__7hjw_A,denovo_pdb,7hjw_A,ok,0.8769773902307277,971,63,
denovo_pdb__7hjx_A,denovo_pdb,7hjx_A,ok,0.8698014105061492,971,63,
denovo_pdb__7hjy_A,denovo_pdb,7hjy_A,ok,0.8688959694532414,971,63,
denovo_pdb__7hjz_A,denovo_pdb,7hjz_A,ok,0.8701390275157284,971,63,
denovo_pdb__7hk0_A,denovo_pdb,7hk0_A,ok,0.8708882214946766,971,63,
denovo_pdb__7hk1_A,denovo_pdb,7hk1_A,ok,0.870715883380496,971,63,
denovo_pdb__7hk2_A,denovo_pdb,7hk2_A,ok,0.8807097760265182,971,63,
denovo_pdb__7hk3_A,denovo_pdb,7hk3_A,ok,0.8690100213548768,971,63,
denovo_pdb__7hk4_A,denovo_pdb,7hk4_A,ok,0.8719593661478775,971,63,
denovo_pdb__7kuw_A,denovo_pdb,7kuw_A,ok,0.6673632434891391,507,31,
denovo_pdb__7mcc_A,denovo_pdb,7mcc_A,ok,0.5969508037581908,1447,95,
denovo_pdb__7osu_A,denovo_pdb,7osu_A,ok,0.7664905060827595,1441,91,
denovo_pdb__7osv_A,denovo_pdb,7osv_A,ok,0.7073080025973515,1353,86,
denovo_pdb__7ot7_A,denovo_pdb,7ot7_A,ok,0.797908035619439,1415,91,
denovo_pdb__7p12_A,denovo_pdb,7p12_A,ok,0.827759440396803,1252,92,
denovo_pdb__7qnl_AAA,denovo_pdb,7qnl_AAA,ok,0.8924220141613789,1823,120,
denovo_pdb__7rmx_A,denovo_pdb,7rmx_A,ok,0.7338973584201269,1866,114,
denovo_pdb__7smj_A,denovo_pdb,7smj_A,ok,0.6654648153781404,1322,87,
denovo_pdb__7sq3_A,denovo_pdb,7sq3_A,ok,0.8473906466658263,1069,73,
denovo_pdb__7sq4_A,denovo_pdb,7sq4_A,ok,0.7944958580291844,389,24,
denovo_pdb__7sq5_A,denovo_pdb,7sq5_A,ok,0.42682869558683567,1069,70,
denovo_pdb__7tal_A,denovo_pdb,7tal_A,ok,0.7956890185294456,1577,98,
denovo_pdb__7tjl_A,denovo_pdb,7tjl_A,ok,0.5749740574195781,732,42,
denovo_pdb__7udo_A,denovo_pdb,7udo_A,ok,0.9003496865450389,1365,85,
denovo_pdb__7uek_A,denovo_pdb,7uek_A,ok,0.8262106657096516,1832,114,
denovo_pdb__7ur7_A,denovo_pdb,7ur7_A,ok,0.8535479560391611,534,31,
denovo_pdb__7ur8_A,denovo_pdb,7ur8_A,ok,0.7301806946640894,593,35,
denovo_pdb__7vql_A,denovo_pdb,7vql_A,ok,0.789878103371096,908,57,
denovo_pdb__7vqv_A,denovo_pdb,7vqv_A,ok,0.8311016647766541,922,57,
denovo_pdb__7vty_A,denovo_pdb,7vty_A,ok,0.8189217804667243,715,45,
denovo_pdb__7vu4_A,denovo_pdb,7vu4_A,ok,0.7866990894843865,931,58,
denovo_pdb__8a3k_UNK,denovo_pdb,8a3k_UNK,ok,0.625117576465246,823,63,
denovo_pdb__8ah9_A,denovo_pdb,8ah9_A,ok,0.8392855960100412,925,57,
denovo_pdb__8bcs_A,denovo_pdb,8bcs_A,ok,0.8719136900526541,326,24,
denovo_pdb__8bl3_A,denovo_pdb,8bl3_A,ok,0.7397192289300946,1137,70,
denovo_pdb__8bl5_A,denovo_pdb,8bl5_A,ok,0.6806355231268354,936,58,
denovo_pdb__8bl6_A,denovo_pdb,8bl6_A,ok,0.7763583934493992,1135,69,
denovo_pdb__8bl9_A,denovo_pdb,8bl9_A,ok,0.7811742298563079,921,58,
denovo_pdb__8bu0_A,denovo_pdb,8bu0_A,ok,0.9108522177611365,1148,68,
denovo_pdb__8ch0_A,denovo_pdb,8ch0_A,ok,0.9001928543447473,1148,68,
denovo_pdb__8chy_A,denovo_pdb,8chy_A,ok,0.9157337177083043,2296,136,
denovo_pdb__8cig_A,denovo_pdb,8cig_A,ok,0.9075376341926348,1148,68,
denovo_pdb__8ckr_A,denovo_pdb,8ckr_A,ok,0.907588399386796,1148,68,
denovo_pdb__8cmq_A,denovo_pdb,8cmq_A,ok,0.9032041803463573,1148,68,
denovo_pdb__8cqq_A,denovo_pdb,8cqq_A,ok,0.9149065427162656,2296,136,
denovo_pdb__8cux_B,denovo_pdb,8cux_B,ok,0.5175265778217876,923,59,
denovo_pdb__8d03_A,denovo_pdb,8d03_A,ok,0.527767897972664,538,32,
denovo_pdb__8d05_A,denovo_pdb,8d05_A,ok,0.8030076346952468,468,30,
denovo_pdb__8d9o_A,denovo_pdb,8d9o_A,ok,0.8339952016042398,1572,97,
denovo_pdb__8d9p_A,denovo_pdb,8d9p_A,ok,0.8382108373579624,1581,97,
denovo_pdb__8eov_A,denovo_pdb,8eov_A,ok,0.862780059607657,1181,69,
denovo_pdb__8eoz_B,denovo_pdb,8eoz_B,ok,0.4195314220156907,1874,113,
denovo_pdb__8etq_A,denovo_pdb,8etq_A,ok,0.47271383855443105,1976,138,
denovo_pdb__8fjf_A,denovo_pdb,8fjf_A,ok,0.569057285808024,978,63,
denovo_pdb__8fjg_A,denovo_pdb,8fjg_A,ok,0.8077029952029953,877,52,
denovo_pdb__8g9j_A,denovo_pdb,8g9j_A,ok,0.8793338963757207,1486,100,
denovo_pdb__8gl3_A,denovo_pdb,8gl3_A,ok,0.3894827081727613,1600,94,
denovo_pdb__8j1w_A,denovo_pdb,8j1w_A,ok,0.4646865007593275,1395,87,
denovo_pdb__8j1x_A,denovo_pdb,8j1x_A,ok,0.46655390280050635,1389,87,
denovo_pdb__8j98_A,denovo_pdb,8j98_A,ok,0.5861189472207248,1473,92,
denovo_pdb__8ju8_A,denovo_pdb,8ju8_A,ok,0.7437745081610081,1068,69,
denovo_pdb__8k7o_A,denovo_pdb,8k7o_A,ok,0.8272960621708553,1717,116,
denovo_pdb__8k7z_A,denovo_pdb,8k7z_A,ok,0.46298305692157604,1153,86,
denovo_pdb__8k8f_A,denovo_pdb,8k8f_A,ok,0.8652893927236684,1300,89,
denovo_pdb__8k8g_A,denovo_pdb,8k8g_A,ok,0.6226838176555609,1432,104,
denovo_pdb__8k8i_A,denovo_pdb,8k8i_A,ok,0.6588469994300139,1357,105,
denovo_pdb__8ka7_A,denovo_pdb,8ka7_A,ok,0.5455252993433758,827,57,
denovo_pdb__8kac_A,denovo_pdb,8kac_A,ok,0.8794591363060908,860,60,
denovo_pdb__8kc0_A,denovo_pdb,8kc0_A,ok,0.8295813833511442,849,57,
denovo_pdb__8kc1_A,denovo_pdb,8kc1_A,ok,0.7930535742589951,632,41,
denovo_pdb__8kc4_A,denovo_pdb,8kc4_A,ok,0.8474396745612076,1119,75,
denovo_pdb__8kc8_A,denovo_pdb,8kc8_A,ok,0.7998728521729918,1612,113,
denovo_pdb__8kcj_A,denovo_pdb,8kcj_A,ok,0.8680537379267733,1300,89,
denovo_pdb__8kck_A,denovo_pdb,8kck_A,ok,0.8465538749710879,1406,103,
denovo_pdb__8kdq_A,denovo_pdb,8kdq_A,ok,0.8213537474640598,1717,116,
denovo_pdb__8oys_A,denovo_pdb,8oys_A,ok,0.771182201210981,1367,95,
denovo_pdb__8oyw_A,denovo_pdb,8oyw_A,ok,0.6074018576339723,1471,89,
denovo_pdb__8p4y_A,denovo_pdb,8p4y_A,ok,0.43089147421126495,1622,95,
denovo_pdb__8pf0_A,denovo_pdb,8pf0_A,ok,0.8086934400103375,1223,76,
denovo_pdb__8q52_A,denovo_pdb,8q52_A,ok,0.7326960948887178,2405,160,
denovo_pdb__8qad_A,denovo_pdb,8qad_A,ok,0.5634946767643508,952,72,
denovo_pdb__8qaf_A,denovo_pdb,8qaf_A,ok,0.640704958531851,367,29,
denovo_pdb__8qkd_A,denovo_pdb,8qkd_A,ok,0.8990970704098796,1924,140,
denovo_pdb__8qup_A,denovo_pdb,8qup_A,ok,0.7187888820936756,884,57,
denovo_pdb__8qzn_A,denovo_pdb,8qzn_A,ok,0.8425159035401605,2567,173,
denovo_pdb__8r8o_A,denovo_pdb,8r8o_A,ok,0.7286505401228713,2140,131,
denovo_pdb__8sjf_A,denovo_pdb,8sjf_A,ok,0.7975672810245615,818,53,
denovo_pdb__8tnm_A,denovo_pdb,8tnm_A,ok,0.8410913196467792,1065,68,
denovo_pdb__8vc8_A,denovo_pdb,8vc8_A,ok,0.7999559415441369,1500,98,
denovo_pdb__8vei_A,denovo_pdb,8vei_A,ok,0.8440289192944446,997,58,
denovo_pdb__8vez_A,denovo_pdb,8vez_A,ok,0.8540698971623293,897,57,
denovo_pdb__8w97_A,denovo_pdb,8w97_A,ok,0.5540319011402416,1053,67,
denovo_pdb__8xyr_A,denovo_pdb,8xyr_A,ok,0.7292483773225051,1330,82,
denovo_pdb__8xyu_A,denovo_pdb,8xyu_A,ok,0.7157724871069334,1361,84,
denovo_pdb__8xyw_A,denovo_pdb,8xyw_A,ok,0.866252618263921,856,52,
denovo_pdb__8y33_A,denovo_pdb,8y33_A,ok,0.5364234409737454,1473,92,
denovo_pdb__9bk7_A,denovo_pdb,9bk7_A,ok,0.7529650981328144,739,51,
denovo_pdb__9cte_A,denovo_pdb,9cte_A,ok,0.6942813819993501,901,55,
denovo_pdb__9d01_A,denovo_pdb,9d01_A,ok,0.8387283555277181,2972,184,
denovo_pdb__9db8_A,denovo_pdb,9db8_A,ok,0.770503935562338,818,53,
denovo_pdb__9db9_A,denovo_pdb,9db9_A,ok,0.7920846078598823,818,53,
denovo_pdb__9dba_A,denovo_pdb,9dba_A,ok,0.768684624139613,818,53,
denovo_pdb__9dbb_A,denovo_pdb,9dbb_A,ok,0.7557104142469997,818,53,
denovo_pdb__9dbc_A,denovo_pdb,9dbc_A,ok,0.7858138291779618,832,54,
denovo_pdb__9dbd_A,denovo_pdb,9dbd_A,ok,0.6528819087664965,2471,163,
denovo_pdb__9dbu_A,denovo_pdb,9dbu_A,ok,0.8435674519928998,790,53,
denovo_pdb__9dbv_A,denovo_pdb,9dbv_A,ok,0.855043296985247,798,53,
denovo_pdb__9dbw_A,denovo_pdb,9dbw_A,ok,0.5410086245519713,798,53,
denovo_pdb__9dcx_A,denovo_pdb,9dcx_A,ok,0.5421076750236518,1965,128,
denovo_pdb__9dd2_A,denovo_pdb,9dd2_A,ok,0.55823252447647,1979,129,
denovo_pdb__9de4_A,denovo_pdb,9de4_A,ok,0.8347956188354297,790,53,
denovo_pdb__9dea_A,denovo_pdb,9dea_A,ok,0.47352082619224006,609,39,
denovo_pdb__9ded_A,denovo_pdb,9ded_A,ok,0.7833632814920379,954,57,
denovo_pdb__9dw2_A,denovo_pdb,9dw2_A,ok,0.8694878380031025,971,63,
denovo_pdb__9fw5_A,denovo_pdb,9fw5_A,ok,0.8721222753060616,1477,98,
denovo_pdb__9fw7_A,denovo_pdb,9fw7_A,ok,0.7592730902269872,1503,99,
denovo_pdb__9fwa_A,denovo_pdb,9fwa_A,ok,0.7643767171011542,1532,101,
denovo_pdb__9gvf_A,denovo_pdb,9gvf_A,ok,0.8637361782807373,1571,105,
denovo_pdb__9h10_A,denovo_pdb,9h10_A,ok,0.8811279692511518,1552,104,
denovo_pdb__9h3c_A,denovo_pdb,9h3c_A,ok,0.8233403563243883,1561,106,
denovo_pdb__9h4c_A,denovo_pdb,9h4c_A,ok,0.5332524976163827,828,53,
denovo_pdb__9hag_A,denovo_pdb,9hag_A,ok,0.6995173819412398,857,56,
denovo_pdb__9hnh_A,denovo_pdb,9hnh_A,ok,0.8941177679627659,1259,75,
denovo_pdb__9jl8_A,denovo_pdb,9jl8_A,ok,0.8170671707002014,1340,83,
denovo_pdb__9jl9_A,denovo_pdb,9jl9_A,ok,0.8368042823967978,1320,82,
denovo_pdb__9jla_A,denovo_pdb,9jla_A,ok,0.8109362019025664,1346,83,
denovo_pdb__9jwo_A,denovo_pdb,9jwo_A,ok,0.8042055420490561,2035,140,
denovo_pdb__9jwq_A,denovo_pdb,9jwq_A,ok,0.8573126169568713,2077,143,
denovo_pdb__9jwt_A,denovo_pdb,9jwt_A,ok,0.8181407439715291,2128,146,
denovo_pdb__9kgz_A,denovo_pdb,9kgz_A,ok,0.8550097118808676,1003,62,
denovo_pdb__9lm8_A,denovo_pdb,9lm8_A,ok,0.8440255849988931,3017,190,
denovo_pdb__9lni_A,denovo_pdb,9lni_A,ok,0.8398855818469966,1724,106,
denovo_pdb__9lns_A,denovo_pdb,9lns_A,ok,0.8936901830189735,521,32,
denovo_pdb__9mrb_A,denovo_pdb,9mrb_A,ok,0.510975139813845,1131,70,
denovo_pdb__9mxx_A,denovo_pdb,9mxx_A,ok,0.7393363298628629,1157,74,
denovo_pdb__9n0j_A,denovo_pdb,9n0j_A,ok,0.8968710844605824,960,63,
denovo_pdb__9qdp_A,denovo_pdb,9qdp_A,ok,0.4378599290716044,1518,103,
denovo_pdb__9qrf_A,denovo_pdb,9qrf_A,ok,0.7500695327399872,1630,101,
denovo_pdb__9quc_A,denovo_pdb,9quc_A,ok,0.42071117229750943,1320,85,
denovo_pdb__9qud_A,denovo_pdb,9qud_A,ok,0.43430681880320077,1311,85,
denovo_pdb__9qui_A,denovo_pdb,9qui_A,ok,0.41455238311909903,1311,85,
denovo_pdb__9qul_A,denovo_pdb,9qul_A,ok,0.7519895250037346,1304,84,
denovo_pdb__9quo_A,denovo_pdb,9quo_A,ok,0.42725696335839053,1313,85,
denovo_pdb__9r00_A,denovo_pdb,9r00_A,ok,0.7933700447183949,1083,64,
denovo_pdb__9r0z_A,denovo_pdb,9r0z_A,ok,0.8074775316812695,806,50,
denovo_pdb__9r17_A,denovo_pdb,9r17_A,ok,0.7966469428007888,822,52,
denovo_pdb__9r1j_A,denovo_pdb,9r1j_A,ok,0.5788790610871622,964,66,
denovo_pdb__9r1k_A,denovo_pdb,9r1k_A,ok,0.5901616649490087,859,63,
denovo_pdb__9r1l_A,denovo_pdb,9r1l_A,ok,0.5840467571932916,973,66,
denovo_pdb__9r1m_A,denovo_pdb,9r1m_A,ok,0.6053709810387469,821,64,
denovo_pdb__9r1n_A,denovo_pdb,9r1n_A,ok,0.8600560850865977,943,66,
denovo_pdb__9r2k_A,denovo_pdb,9r2k_A,ok,0.631776090964756,1508,88,
denovo_pdb__9r7f_A,denovo_pdb,9r7f_A,ok,0.6012070602367621,1486,101,
denovo_pdb__9raa_A,denovo_pdb,9raa_A,ok,0.8719515413353842,1552,104,
denovo_pdb__9raq_A,denovo_pdb,9raq_A,ok,0.8663040081547012,1554,104,
denovo_pdb__9rar_A,denovo_pdb,9rar_A,ok,0.8621232168157182,1555,104,
denovo_pdb__9rb0_A,denovo_pdb,9rb0_A,ok,0.8756264418843965,1554,104,
denovo_pdb__9rbe_A,denovo_pdb,9rbe_A,ok,0.8814691757873576,1555,104,
denovo_pdb__9szu_A,denovo_pdb,9szu_A,ok,0.3861175409383787,2482,161,
denovo_pdb__9tas_A,denovo_pdb,9tas_A,ok,0.8537674915738809,964,63,
denovo_pdb__9tau_A,denovo_pdb,9tau_A,ok,0.817023402723912,923,60,
denovo_pdb__9ugr_A,denovo_pdb,9ugr_A,ok,0.3544391017329649,1566,90,
denovo_pdb__9v3a_A,denovo_pdb,9v3a_A,ok,0.841242114509303,938,60,
denovo_pdb__9v4l_A,denovo_pdb,9v4l_A,ok,0.8332871684786372,565,34,
denovo_pdb__9vp8_A,denovo_pdb,9vp8_A,ok,0.7282039397450754,979,64,
denovo_pdb__9vvn_A,denovo_pdb,9vvn_A,ok,0.7418783365931297,1308,83,
denovo_pdb__9x1w_A,denovo_pdb,9x1w_A,ok,0.8315740594612313,676,44,
denovo_pdb__9x1x_A,denovo_pdb,9x1x_A,ok,0.8311168449101147,691,45,
denovo_pdb__9xzo_A,denovo_pdb,9xzo_A,ok,0.7634375264667094,939,60,
foldbench100__5sbj_A,foldbench100,5sbj_A,ok,0.6635390468820533,188,13,
foldbench100__7pv5_A,foldbench100,7pv5_A,ok,0.6633635334088336,617,37,
foldbench100__7qp5_A,foldbench100,7qp5_A,ok,0.3641595224741607,1936,120,
foldbench100__7qsj_A,foldbench100,7qsj_A,ok,0.7967332214261162,2688,173,
foldbench100__7t9r_A,foldbench100,7t9r_A,ok,0.7892635843660629,316,19,
foldbench100__7tjb_A,foldbench100,7tjb_A,ok,0.8053513126307968,1770,111,
foldbench100__7tlh_A,foldbench100,7tlh_A,ok,0.791064047845406,939,62,
foldbench100__7uba_A,foldbench100,7uba_A,ok,0.3317406832995402,1492,93,
foldbench100__7uk8_A,foldbench100,7uk8_A,ok,0.5479947852631304,3137,191,
foldbench100__7ur2_A,foldbench100,7ur2_A,ok,0.7723950020622994,1277,80,
foldbench100__7ur7_A,foldbench100,7ur7_A,ok,0.8526698665066746,534,31,
foldbench100__7urp_A,foldbench100,7urp_A,ok,0.4939833784025658,1185,79,
foldbench100__7uvg_A,foldbench100,7uvg_A,ok,0.3098139697843366,1301,83,
foldbench100__7uww_A,foldbench100,7uww_A,ok,0.4007715768502349,4835,316,
foldbench100__7v3o_A,foldbench100,7v3o_A,ok,0.5334680200054902,2200,138,
foldbench100__7w15_A,foldbench100,7w15_A,ok,0.7392990671483537,2354,146,
foldbench100__7wz5_A,foldbench100,7wz5_A,ok,0.32528211691030307,1256,80,
foldbench100__7wzm_A,foldbench100,7wzm_A,ok,0.7528577293002316,3469,229,
foldbench100__7x3h_A,foldbench100,7x3h_A,ok,0.6098292646143069,2196,138,
foldbench100__7x4p_A,foldbench100,7x4p_A,ok,0.5879595616607501,2514,153,
foldbench100__7x8l_A,foldbench100,7x8l_A,ok,0.6314849051924334,3932,255,
foldbench100__7xcd_A,foldbench100,7xcd_A,ok,0.3919713475317338,1438,89,
foldbench100__7xg9_A,foldbench100,7xg9_A,ok,0.5004739407974271,2181,143,
foldbench100__7xi5_A,foldbench100,7xi5_A,ok,0.9142453525509786,439,28,
foldbench100__7xjr_A,foldbench100,7xjr_A,ok,0.7379904703010113,2493,153,
foldbench100__7xlz_A,foldbench100,7xlz_A,ok,0.6112229255736965,1917,120,
foldbench100__7xp9_A,foldbench100,7xp9_A,ok,0.5112898104728409,613,38,
foldbench100__7xq4_A,foldbench100,7xq4_A,ok,0.5139248341324397,3676,244,
foldbench100__7xrx_A,foldbench100,7xrx_A,ok,0.3499076428075971,3003,199,
foldbench100__7xyr_A,foldbench100,7xyr_A,ok,0.6811447866891813,4383,273,
foldbench100__7xz3_A,foldbench100,7xz3_A,ok,0.2792180544621982,2198,136,
foldbench100__7y3h_A,foldbench100,7y3h_A,ok,0.7245577370750798,2988,198,
foldbench100__7y4h_A,foldbench100,7y4h_A,ok,0.6699306954848153,2546,164,
foldbench100__7y54_A,foldbench100,7y54_A,ok,0.7362511342918273,775,50,
foldbench100__7y5j_A,foldbench100,7y5j_A,ok,0.8506945643540422,753,47,
foldbench100__7y5m_A,foldbench100,7y5m_A,ok,0.6934124319995099,1237,77,
foldbench100__7y5r_A,foldbench100,7y5r_A,ok,0.815576068083251,812,52,
foldbench100__7y8h_A,foldbench100,7y8h_A,ok,0.8222197419527657,732,46,
foldbench100__7y8i_A,foldbench100,7y8i_A,ok,0.6528036188918422,665,41,
foldbench100__7yd4_A,foldbench100,7yd4_A,ok,0.3568254159533268,1275,89,
foldbench100__7yhr_A,foldbench100,7yhr_A,ok,0.5016872077515144,471,29,
foldbench100__7ykm_A,foldbench100,7ykm_A,ok,0.7976898986202888,635,40,
foldbench100__7ylr_A,foldbench100,7ylr_A,ok,0.6654490708769838,2467,163,
foldbench100__7yug_A,foldbench100,7yug_A,ok,0.5972579557580637,953,58,
foldbench100__7yyg_A,foldbench100,7yyg_A,ok,0.4217490460251707,2067,137,
foldbench100__7z65_A,foldbench100,7z65_A,ok,0.6546004651105459,2218,141,
